Date,SAT,RES,LAT,LON,L_MIR,L_TIR,ZEN,AZI
03-Mar-2024 07:30:01,VIIRS375,375,9958839.6898693,664487.694496605,1.38545929365599,7.02362899442718,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952464.6898693,664862.694496605,1.77016151532819,8.05148613769276,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952839.6898693,664862.694496605,2.41328632617513,7.98964444959404,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953214.6898693,664862.694496605,3.69217437633394,7.97888898520707,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953589.6898693,664862.694496605,4.06234336564187,7.99619482558128,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953964.6898693,664862.694496605,2.77720214192678,8.7737852861872,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954339.6898693,664862.694496605,4.6593,11.3661981555153,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954714.6898693,664862.694496605,4.6593,10.2532021380286,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955089.6898693,664862.694496605,2.29997776525089,6.99435377563003,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955464.6898693,664862.694496605,2.80223152750411,5.76019559030253,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955839.6898693,664862.694496605,2.28317881041252,5.32690086756784,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956214.6898693,664862.694496605,1.73959707275575,5.07497221830036,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956589.6898693,664862.694496605,1.29140231594692,4.94946911423904,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9958464.6898693,664862.694496605,1.434760278203,5.68872101788709,7.61904516178494,-80.4643299339407
